Churn_Probability,Churn_Risk,Contract,tenure,TenureCategory_Medium-term,TenureCategory_Long-term,MonthlyCharges,TotalCharges,AvgMonthlySpend,LogTotalCharges,Monthly_Tenure,Support_TotalCharges,SupportServices,AutoPayment,PaperlessBilling,InternetService,TechSupport,StreamingTV,StreamingMovies,SeniorCitizen,Partner,Dependents,gender_Male
0.42823374,Medium,0,10,0,0,29.75,301.9,2.7045454545454546,5.713402718033191,297.5,301.9,1,0,0,1,0,0,0,0,0,0,0
0.7404172,High,0,1,0,0,20.05,20.05,10.025,3.0469005601283903,20.05,0,0,0,0,0,0,0,0,0,0,0,1
0.9319932,High,0,2,0,0,79.6,195.05,26.53333333333333,5.278369729,159.2,0,0,0,1,2,0,0,1,1,0,0,0
0.06012846,Low,1,2,0,0,19.3,28.3,6.433333333333334,3.3775875160230218,38.6,0,0,1,0,0,0,0,0,0,0,0,1
0.5752013,Medium,0,13,1,0,48.75,633.4,3.482142857142857,6.452679670320638,633.75,0,0,1,1,1,0,1,1,0,1,0,0
0.09132691,Low,1,33,0,1,74.75,2453.3,2.198529411764706,7.805596867187762,2466.75,2453.3,1,1,0,1,0,1,1,0,1,1,1
0.08941078,Low,1,46,0,1,91.3,4126.35,1.9425531914893617,8.325390833522766,4199.8,0,0,1,1,2,0,1,0,1,0,0,0
0.72094524,High,0,13,1,0,49.15,649.4,3.5107142857142857,6.477587558,638.9499999999999,0,0,0,0,1,0,1,1,0,0,0,0
0.40614194,Medium,0,37,0,1,106.75,4056.75,2.8092105263157894,8.308383912,3949.75,4056.75,1,1,1,2,0,1,1,1,0,0,0
0.016721426,Low,1,61,0,1,19.1,1143.8,0.3080645161290323,7.042985228242241,1165.1000000000001,0,0,1,0,0,0,0,0,0,1,1,0
0.7292984,High,0,1,0,0,20.8,20.8,10.4,3.0819099697950434,20.8,0,0,0,0,0,0,0,0,0,0,0,1
0.7769922,High,0,9,0,0,75.85,647.5,7.584999999999999,6.474662003756499,682.65,647.5,1,0,1,2,1,0,0,0,1,1,0
0.75699496,High,0,3,0,0,69.6,207.4,17.4,5.339459309879212,208.79999999999998,0,0,0,1,2,0,0,0,0,0,0,1
0.005347865,Low,2,69,0,1,19.9,1363.45,0.28428571428571425,7.2185066960178625,1373.1,0,0,0,0,0,0,0,0,0,1,0,1
0.007520644,Low,2,62,0,1,20.3,1296.15,0.32222222222222224,7.167924829132794,1258.6000000000001,0,0,1,0,0,0,0,0,0,1,1,0
0.02970404,Low,2,20,1,0,19.7,419.4,0.9380952380952381,6.041206639002796,394,0,0,0,1,0,0,0,0,0,0,0,1
0.42391166,Medium,1,61,0,1,104,6363.45,1.6774193548387097,8.758483097202955,6344,6363.45,1,0,0,2,0,1,1,0,0,0,1
0.11460716,Low,1,4,0,0,23.9,97.5,4.779999999999999,4.590056548178043,95.6,0,0,0,0,0,0,0,0,0,0,0,0
0.16492817,Low,2,63,0,1,102.6,6296.75,1.603125,8.747947705731782,6463.799999999999,0,0,0,0,2,0,1,1,0,1,0,1
0.20936187,Low,0,50,0,1,35,1782.4,0.6862745098039216,7.486276933700779,1750,1782.4,1,0,1,1,0,0,0,0,0,0,1
0.9476139,High,0,1,0,0,80.5,80.5,40.25,4.400603020246817,80.5,0,0,0,0,2,0,0,1,0,0,0,1
0.06419725,Low,1,70,0,1,74.1,5222.3,1.0436619718309859,8.560884665040662,5187,5222.3,1,1,0,1,1,0,1,0,1,1,0
0.042004384,Low,2,72,0,1,76.8,5468.45,1.0520547945205478,8.606933341914624,5529.599999999999,0,0,1,1,1,0,1,1,0,1,1,0
0.2331306,Low,0,35,0,1,60.55,1982.6,1.6819444444444445,7.592668654614979,2119.25,1982.6,1,0,0,1,0,0,0,0,0,0,0
0.3619122,Medium,0,12,0,0,67.25,832.3,5.173076923076923,6.725393721388161,807,832.3,1,0,1,1,1,0,0,0,0,0,1
0.39329165,Medium,1,56,0,1,109.8,6109.65,1.9263157894736842,8.717788429486097,6148.8,6109.65,1,1,0,2,0,1,1,0,1,0,0
0.6352334,Medium,0,12,0,0,73.75,871.4,5.673076923076923,6.771248034327474,885,0,0,1,1,2,0,0,0,0,0,1,1
0.123853974,Low,1,36,0,1,55.8,1941.5,1.508108108108108,7.5717310822418025,2008.8,0,0,0,0,1,0,0,0,0,0,0,0
0.47324112,Medium,1,40,0,1,105.75,4228.55,2.5792682926829267,8.349850883,4230,4228.55,1,1,0,2,0,1,1,0,1,0,0
0.35602155,Medium,0,3,0,0,19.6,59.75,4.9,4.1067670822206574,58.800000000000004,0,0,0,1,0,0,0,0,0,0,0,0
0.4813978,Medium,1,40,0,1,103.75,4188.4,2.5304878048780486,8.340312804571665,4150,4188.4,1,1,1,2,1,1,1,1,0,0,0
0.049690656,Low,2,67,0,1,70.9,4677.1,1.0426470588235295,8.450647323572339,4750.3,4677.1,1,1,0,1,1,0,0,0,1,0,1
0.1172953,Low,1,67,0,1,72.35,4991.5,1.0639705882352941,8.515692065,4847.45,4991.5,1,1,1,1,1,0,1,0,0,0,0
0.76946324,High,0,7,0,0,66.85,458.1,8.35625,6.129268051255177,467.94999999999993,0,0,0,1,1,0,1,1,0,0,0,0
0.73666257,High,0,3,0,0,90.4,268.45,22.6,5.596382844379506,271.20000000000005,0,0,0,0,2,0,0,1,0,0,0,1
0.8554634,High,0,42,0,1,100.3,4222.95,2.332558139534884,8.348525988194826,4212.599999999999,4222.95,1,0,1,2,1,1,1,0,0,0,1
0.17147599,Low,0,40,0,1,26.2,1077.5,0.6390243902439025,6.983326465829211,1048,0,0,0,1,0,0,0,0,0,1,1,0
0.39263222,Medium,1,53,0,1,94,4871.45,1.7407407407407407,8.491352169656412,4982,4871.45,1,0,1,2,1,1,0,1,1,0,0
0.33391273,Medium,0,3,0,0,19.55,61.05,4.8875,4.127940511650616,58.650000000000006,0,0,0,0,0,0,0,0,0,0,0,0
0.925969,High,0,9,0,0,90.1,816.8,9.01,6.706617807930542,810.9,0,0,0,1,2,0,1,0,1,0,0,0
0.010507518,Low,2,72,0,1,20.1,1326.25,0.2753424657534247,7.190864411463781,1447.2,0,0,1,1,0,0,0,0,0,1,1,0
0.62099344,Medium,0,46,0,1,85,3969.4,1.8085106382978724,8.286622124273231,3910,3969.4,1,0,0,2,0,0,1,1,0,0,1
0.011661861,Low,2,61,0,1,24.1,1551.6,0.38870967741935486,7.347686224,1470.1000000000001,0,0,0,1,0,0,0,0,0,1,1,0
0.008899805,Low,2,54,0,1,69.95,3871.85,1.271818181818182,8.261745949097815,3777.3,3871.85,1,1,0,1,1,0,1,0,1,1,0
0.36465886,Medium,1,11,0,0,41.6,470.6,3.466666666666667,6.156131168663216,457.6,0,0,0,1,1,0,1,0,0,0,0,1
0.01631869,Low,2,29,0,1,19.55,521.8,0.6516666666666667,6.259198981750067,566.95,0,0,0,1,0,0,0,0,0,1,0,0
0.09910382,Low,1,67,0,1,111.3,7482.1,1.636764705882353,8.920402424,7457.099999999999,7482.1,1,0,1,2,0,1,1,0,1,1,1
0.5694112,Medium,1,49,0,1,97.95,4917.9,1.959,8.500840207253466,4799.55,4917.9,1,0,1,2,1,1,1,0,1,1,1
0.010160172,Low,2,72,0,1,100.55,7325.1,1.3773972602739726,8.899198593,7239.599999999999,7325.1,1,1,1,2,1,0,1,0,1,0,1
0.003933318,Low,2,71,0,1,87.25,6328.7,1.2118055555555556,8.753008120650192,6194.75,6328.7,1,1,0,1,1,1,1,0,1,1,0
0.19726612,Low,1,44,0,1,74.85,3268.05,1.663333333333333,8.092254702,3293.3999999999996,3268.05,1,1,0,1,1,1,1,1,0,0,0
0.17484587,Low,1,41,0,1,60.3,2511.3,1.4357142857142857,7.828953947208875,2472.2999999999997,2511.3,1,1,1,1,0,0,0,0,1,1,1
0.6249046,Medium,0,11,0,0,58.95,601.6,4.9125000000000005,6.401253626696201,648.45,0,0,0,1,1,0,0,1,0,0,0,0
0.21269087,Low,0,13,1,0,19.3,279.3,1.3785714285714286,5.635860458170742,250.9,0,0,0,1,0,0,0,0,0,0,0,0
0.06212833,Low,2,55,0,1,88.8,4805.3,1.5857142857142856,8.477682836320778,4884,4805.3,1,1,0,2,1,1,0,1,1,0,0
0.3531656,Medium,0,11,0,0,48.55,501,4.045833333333333,6.218600119691729,534.05,501,1,1,0,1,0,0,0,0,0,0,0
0.34934705,Medium,0,48,0,1,45.55,2108.35,0.9295918367346938,7.654135122138809,2186.3999999999996,0,0,1,0,1,0,0,1,0,0,1,0
0.09897339,Low,1,31,0,1,81.7,2548.65,2.553125,7.843711373830195,2532.7000000000003,2548.65,1,1,0,2,1,0,0,0,0,0,1
0.13626067,Low,2,63,0,1,109.2,7049.75,1.70625,8.860889273,6879.6,7049.75,1,1,0,2,1,1,1,0,0,0,1
0.13697533,Low,1,61,0,1,65.2,3965.05,1.0516129032258066,8.285525916,3977.2000000000003,0,0,0,1,1,0,1,0,1,1,1,0
0.002163583,Low,2,72,0,1,24.25,1784.5,0.3321917808219178,7.487453767034503,1746,0,0,1,0,0,0,0,0,0,1,1,0
0.20012562,Low,0,53,0,1,108.25,5935.1,2.0046296296296298,8.688807631066505,5737.25,5935.1,1,1,1,2,1,1,1,0,1,1,0
0.7458016,High,0,7,0,0,48.2,340.35,6.025,5.832908344,337.40000000000003,340.35,1,0,1,1,0,0,0,1,0,0,0
0.7281085,High,0,28,0,1,81.05,2227.1,2.7948275862068965,7.708904483,2269.4,0,0,0,1,2,0,0,1,0,1,1,0
0.84677815,High,0,16,1,0,72.65,1194.3,4.273529411764706,7.086152478883935,1162.4,0,0,0,0,2,0,0,0,0,0,0,0
0.83319,High,0,7,0,0,71.05,472.65,8.88125,6.160468652321543,497.34999999999997,0,0,0,1,2,0,0,0,0,0,1,0
0.29863462,Low,0,5,0,0,64,370.25,10.666666666666666,5.9168756901169095,320,0,0,0,1,1,0,0,1,0,0,0,0
0.002891413,Low,2,71,0,1,23.9,1663.5,0.33194444444444443,7.417280057,1696.8999999999999,0,0,1,0,0,0,0,0,0,1,1,0
0.21385264,Low,0,7,0,0,34.5,279.25,4.3125,5.635682061952269,241.5,279.25,1,0,1,1,1,0,0,0,1,1,1
0.8579233,High,0,11,0,0,111.4,1183.05,9.283333333333333,7.076696044282031,1225.4,1183.05,1,0,1,2,1,1,1,1,0,0,1
0.01953408,Low,2,52,0,1,63.9,3334.95,1.2056603773584906,8.112512775356723,3322.7999999999997,3334.95,1,1,0,1,1,1,1,0,0,0,1
0.022422472,Low,2,49,0,1,67.4,3306.85,1.348,8.104053710496379,3302.6000000000004,3306.85,1,1,0,1,1,0,0,0,0,0,0
0.008873305,Low,1,19,1,0,18.8,279.2,0.9400000000000001,5.635503633902907,357.2,0,0,0,0,0,0,0,0,0,0,0,1
0.9117525,High,0,2,0,0,80.95,171.15,26.983333333333334,5.148366189784533,161.9,0,0,0,1,2,0,0,1,0,0,0,1
0.29597443,Low,0,52,0,1,95.65,5088.4,1.8047169811320756,8.534915224403854,4973.8,5088.4,1,1,1,2,1,0,1,0,1,0,1
0.5875012,Medium,0,23,1,0,84.25,1968.1,3.5104166666666665,7.585331864551124,1937.75,0,0,0,0,2,0,0,0,0,1,0,1
0.7398823,High,0,8,0,0,69.7,572.85,7.7444444444444445,6.352368038126677,557.6,0,0,0,1,2,0,0,0,1,0,0,1
0.12359915,Low,1,65,0,1,103.9,6767.1,1.5742424242424242,8.819975676590616,6753.5,6767.1,1,1,1,2,1,1,1,1,1,1,0
0.76434237,High,0,2,0,0,55.3,108.65,18.433333333333334,4.697293474863897,110.6,0,0,0,1,1,0,0,1,0,0,1,1
0.013563866,Low,2,62,0,1,23.65,1416.75,0.3753968253968254,7.256826386894137,1466.3,0,0,1,0,0,0,0,0,0,1,0,0
0.8700095,High,0,3,0,0,89.85,244.45,22.4625,5.503093260504062,269.54999999999995,244.45,1,0,1,2,1,1,0,0,0,0,1
0.33707452,Medium,1,49,0,1,93.65,4520.15,1.8730000000000002,8.416521665244543,4588.85,0,0,0,1,2,0,1,0,0,1,1,1
0.51915634,Medium,0,15,1,0,69,994.8,4.3125,6.903546434208082,1035,0,0,1,0,2,0,0,0,0,0,1,0
0.009956728,Low,1,41,0,1,20.25,865,0.48214285714285715,6.763884908562435,830.25,0,0,1,1,0,0,0,0,0,0,1,0
0.6875666,High,0,46,0,1,104.45,4863.85,2.222340425531915,8.489791161667899,4804.7,0,0,0,1,2,0,1,1,1,0,0,0
0.038841087,Low,2,56,0,1,25.95,1444.05,0.4552631578947368,7.275899202024019,1453.2,0,0,1,1,0,0,0,0,0,0,0,1
0.5575953,Medium,0,48,0,1,95.4,4445.3,1.9469387755102041,8.399827568630979,4579.200000000001,4445.3,1,0,1,2,1,0,1,0,0,0,1
0.7913739,High,0,2,0,0,70.7,129.2,23.566666666666666,4.869071729774468,141.4,0,0,0,0,2,0,0,0,0,0,0,1
0.002120673,Low,2,72,0,1,23.75,1679.25,0.3253424657534247,7.4266978708500755,1710,0,0,1,0,0,0,0,0,0,1,1,0
0.16169457,Low,1,45,0,1,78.8,3597.5,1.7130434782608694,8.188272370947859,3546,3597.5,1,1,0,1,0,1,1,0,1,0,1
0.017292736,Low,2,37,0,1,62.8,2278.75,1.6526315789473685,7.731821066813775,2323.6,2278.75,1,1,1,1,1,0,0,0,1,1,1
0.43687654,Medium,0,61,0,1,89.2,5500.6,1.4387096774193548,8.612794238005627,5441.2,0,0,0,0,2,0,0,1,0,0,0,0
0.0739284,Low,2,60,0,1,20.6,1093,0.3377049180327869,6.9975959829819265,1236,0,0,0,0,0,0,0,0,0,0,0,0
0.57841074,Medium,0,2,0,0,50.15,115.1,16.716666666666665,4.754451888703846,100.3,0,0,1,0,1,0,0,0,1,1,0,0
0.037911814,Low,2,63,0,1,75.55,4707.85,1.18046875,8.457198995839414,4759.65,4707.85,1,1,0,1,1,1,0,0,1,1,0
0.9428631,High,0,4,0,0,84.6,360.1,16.919999999999998,5.889154928283412,338.4,0,0,0,1,2,0,0,1,1,0,0,0
0.103943035,Low,1,62,0,1,102,6529.25,1.619047619047619,8.784200506376834,6324,6529.25,1,0,0,2,1,0,1,0,0,0,1
0.2884761,Low,1,62,0,1,92.05,5755.8,1.461111111111111,8.658137043756215,5707.099999999999,5755.8,1,0,1,2,0,0,0,0,0,0,0
0.019182254,Low,2,69,0,1,97.65,6743.55,1.395,8.81649005,6737.85,6743.55,1,1,1,2,1,1,0,0,0,0,1
0.55537426,Medium,1,4,0,0,105.65,443.9,21.130000000000003,6.097849537811996,422.6,443.9,1,0,1,2,1,1,1,0,0,0,0
0.2311058,Low,1,49,0,1,56.3,2780.6,1.126,7.930781580693652,2758.7,2780.6,1,1,1,1,1,1,1,0,1,0,0
0.0394333,Low,1,51,0,1,81.15,4126.2,1.560576923076923,8.32535449,4138.650000000001,4126.2,1,1,1,1,1,1,0,0,0,0,1
0.6561185,Medium,0,26,0,1,44.65,1156.55,1.6537037037037037,7.0540609815717215,1160.8999999999999,1156.55,1,1,1,1,0,0,1,0,0,0,1
0.6686982,High,0,9,0,0,43.75,405.7,4.375,6.008075812913178,393.75,0,0,0,1,1,0,0,0,0,0,0,0
0.2771281,Low,1,57,0,1,94.7,5468.95,1.6327586206896552,8.607024754606424,5397.900000000001,5468.95,1,0,0,2,1,0,1,0,0,0,0
0.1126112,Low,0,37,0,1,19.5,805.2,0.5131578947368421,6.692331850683066,721.5,0,0,1,0,0,0,0,0,0,1,0,0
0.44224623,Medium,1,30,0,1,97,3021.3,3.129032258064516,8.01377341,2910,0,0,1,1,2,0,1,1,0,0,0,1
0.10460834,Low,1,70,0,1,107.9,7475.85,1.519718309859155,8.919566859,7553,7475.85,1,0,1,2,1,1,1,1,1,1,0
0.6445332,Medium,0,22,1,0,89.4,2001.5,3.8869565217391306,7.602151678942514,1966.8000000000002,0,0,0,1,2,0,1,0,0,0,1,1
0.040593706,Low,0,39,0,1,48.95,1880.85,1.2237500000000001,7.540010614524708,1909.0500000000002,1880.85,1,1,1,1,1,1,0,0,0,0,1
0.6627822,High,0,33,0,1,80.6,2656.5,2.3705882352941177,7.885141110216103,2659.7999999999997,0,0,1,1,2,0,0,0,1,1,0,0
0.17471518,Low,1,60,0,1,116.6,7049.5,1.9114754098360656,8.860853815277284,6996,7049.5,1,1,1,2,1,1,1,0,0,0,1
0.69285613,High,0,1,0,0,19.45,19.45,9.725,3.017982882488811,19.45,0,0,0,0,0,0,0,0,0,1,1,0
0.36152446,Medium,0,12,0,0,58.35,740.55,4.4884615384615385,6.608742590187972,700.2,0,0,1,1,1,0,1,0,0,1,1,0
0.009967037,Low,2,51,0,1,19.95,1028.75,0.3836538461538461,6.937071333,1017.4499999999999,0,0,0,0,0,0,0,0,0,1,1,0
0.6430243,Medium,0,22,1,0,80.15,1790.65,3.4847826086956526,7.490892261958906,1763.3000000000002,0,0,0,1,2,0,0,1,0,1,1,0
0.025271986,Low,1,1,0,0,18.8,18.8,9.4,2.9856819377004897,18.8,0,0,0,0,0,0,0,0,0,1,1,1
0.57294244,Medium,1,39,0,1,100,3835.55,2.5,8.252328804244902,3900,0,0,0,0,2,0,1,1,0,1,1,1
0.8454111,High,0,4,0,0,93.5,362.2,18.7,5.894953646727139,374,362.2,1,0,1,2,1,0,1,0,0,0,0
0.07137368,Low,2,39,0,1,80.45,3201.55,2.01125,8.071702646,3137.55,3201.55,1,0,1,2,1,0,0,0,0,0,0
0.17655744,Low,0,69,0,1,84.9,5785.65,1.2128571428571429,8.663308819357752,5858.1,5785.65,1,1,1,2,0,0,0,1,1,0,1
0.12610492,Low,0,8,0,0,64.4,581.7,7.155555555555556,6.367672474149028,515.2,581.7,1,1,1,1,1,0,1,1,1,0,1
0.005365387,Low,2,68,0,1,25.05,1629.2,0.3630434782608696,7.396457985660357,1703.4,0,0,1,0,0,0,0,0,0,1,0,1
0.864754,High,0,2,0,0,70.75,154.85,23.583333333333332,5.048894006213346,141.5,0,0,0,0,2,0,0,0,1,0,0,0
0.75855434,High,0,24,1,0,39.1,971.3,1.564,6.879664398815612,938.4000000000001,971.3,1,1,0,1,0,0,1,1,1,0,1
0.33337504,Medium,0,42,0,1,50.25,2203.65,1.1686046511627908,7.698324045123251,2110.5,0,0,0,1,1,0,0,0,0,1,0,0
0.07999847,Low,1,59,0,1,80.1,4693.2,1.335,8.454082983087442,4725.9,4693.2,1,0,1,1,1,1,1,0,1,0,0
0.91896284,High,0,1,0,0,80,80,40,4.394449154672439,80,0,0,0,0,2,0,0,1,0,1,1,1
0.21533625,Low,0,46,0,1,35.05,1620.25,0.7457446808510638,7.390952735630654,1612.3,1620.25,1,1,0,1,0,0,0,0,1,1,0
0.77707314,High,0,4,0,0,29.65,118.5,5.93,4.783316371371566,118.6,0,0,0,1,1,0,0,0,0,0,0,1
0.18808767,Low,0,11,0,0,20.45,250.8,1.7041666666666666,5.528635121610247,224.95,0,0,0,1,0,0,0,0,0,1,1,1
0.1773597,Low,1,59,0,1,66.4,3958.2,1.1066666666666667,8.283797263637677,3917.6000000000004,3958.2,1,1,0,1,0,1,0,0,1,0,1
0.17295526,Low,1,53,0,1,60.6,3297,1.1222222222222222,8.101071503119543,3211.8,0,0,1,0,1,0,0,1,0,1,1,0
0.8387659,High,0,3,0,0,54.2,140.4,13.55,4.951592753462473,162.60000000000002,0,0,0,1,1,0,1,0,0,0,0,0
0.005115304,Low,2,72,0,1,25.25,1841.2,0.3458904109589041,7.518715788554135,1818,0,0,1,1,0,0,0,0,0,1,0,0
0.12272835,Low,0,9,0,0,18.95,185.6,1.895,5.228967288413243,170.54999999999998,0,0,0,1,0,0,0,0,0,0,0,1
0.029086052,Low,1,24,1,0,20.8,469.65,0.8320000000000001,6.154114717993229,499.20000000000005,0,0,1,1,0,0,0,0,0,1,1,1
0.74314964,High,0,45,0,1,86.1,3861.45,1.8717391304347826,8.259056976138394,3874.4999999999995,0,0,0,1,2,0,0,1,1,1,0,0
0.079496376,Low,0,49,0,1,40.65,2070.75,0.813,7.636148939729152,1991.85,2070.75,1,1,0,1,0,1,0,0,1,0,0
0.030535625,Low,2,61,0,1,24.4,1417.9,0.39354838709677414,7.257637202513267,1488.3999999999999,0,0,0,0,0,0,0,0,0,1,0,0
0.7903663,High,0,2,0,0,70.3,144,23.433333333333334,4.976733742420574,140.6,0,0,0,1,2,0,0,0,0,0,0,1
0.9207672,High,0,5,0,0,85.4,425.9,14.233333333333334,6.056549793763916,427,425.9,1,1,1,2,1,0,1,0,0,0,0
0.83809435,High,0,2,0,0,42.6,72.4,14.200000000000001,4.295923936,85.2,72.4,1,0,1,1,0,0,1,0,0,0,0
0.074122295,Low,0,25,0,1,81.75,2028.8,3.144230769230769,7.615692545014718,2043.75,2028.8,1,1,0,1,1,0,1,0,0,0,1
0.7770247,High,0,60,0,1,106.15,6411.25,1.7401639344262296,8.765965502364262,6369,0,0,0,1,2,0,1,1,0,1,0,0
0.24071252,Low,1,51,0,1,110.05,5686.4,2.1163461538461537,8.646008480687051,5612.55,5686.4,1,1,0,2,1,1,1,0,1,1,1
0.50729907,Medium,0,2,0,0,56.7,113.55,18.900000000000002,4.741011408899505,113.4,113.55,1,0,0,1,0,0,0,0,1,1,1
0.42555615,Medium,1,62,0,1,103.75,6383.35,1.6468253968253967,8.761604962188237,6432.5,0,0,0,1,2,0,1,1,1,1,0,1
0.15158628,Low,1,52,0,1,81.4,4354.45,1.5358490566037737,8.379183213454793,4232.8,4354.45,1,1,1,1,1,0,1,0,1,0,1
0.39381447,Medium,1,68,0,1,76.9,5023,1.1144927536231886,8.521981708148035,5229.200000000001,5023,1,1,1,1,0,0,1,0,0,0,1
0.6736222,High,0,22,1,0,84.15,1821.95,3.6586956521739133,7.508211346984919,1851.3000000000002,0,0,1,1,2,0,1,0,0,0,0,0
0.8891573,High,0,1,0,0,25.05,25.05,12.525,3.260017768199376,25.05,0,0,0,0,1,0,0,0,1,1,0,1
0.9310507,High,0,3,0,0,41.15,132.2,10.2875,4.891851758106289,123.44999999999999,0,0,0,1,1,0,0,1,1,0,0,1
0.9048364,High,0,16,1,0,96.4,1581.2,5.670588235294118,7.366571562587296,1542.4,0,0,0,1,2,0,1,1,1,0,0,0
0.81664455,High,0,32,0,1,74.4,2276.95,2.254545454545455,7.7310311946881045,2380.8,0,0,0,1,2,0,0,0,1,0,0,0
0.032747645,Low,2,50,0,1,24.9,1195.25,0.48823529411764705,7.086946942767164,1245,0,0,1,0,0,0,0,0,0,0,0,1
0.7005625,High,0,1,0,0,48.75,48.75,24.375,3.907010463604602,48.75,48.75,1,0,1,1,0,0,0,0,1,1,1
0.8823088,High,0,6,0,0,83.9,497.55,11.985714285714286,6.211703885274802,503.40000000000003,0,0,0,0,2,0,0,1,0,0,0,0
0.76339954,High,0,1,0,0,50.75,50.75,25.375,3.9464244321454784,50.75,0,0,0,1,1,0,0,0,0,0,0,1
0.012310645,Low,2,29,0,1,20.2,558.8,0.6733333333333333,6.327579577081353,585.8,0,0,0,0,0,0,0,0,0,1,1,0
0.59551436,Medium,0,1,0,0,19.3,19.3,9.65,3.0106208860477417,19.3,0,0,0,1,0,0,0,0,0,0,0,1
0.3499444,Medium,0,58,0,1,95.3,5817.7,1.6152542372881356,8.668832148077609,5527.4,5817.7,1,0,1,2,1,1,1,0,0,0,0
0.22165884,Low,0,35,0,1,76.05,2747.2,2.1125,7.9187014308976735,2661.75,2747.2,1,0,1,1,1,1,1,1,1,1,1
0.016730445,Low,2,43,0,1,19.55,876.15,0.44431818181818183,6.776678015375194,840.65,0,0,0,0,0,0,0,0,0,0,0,1
0.046881717,Low,1,41,0,1,50.05,2029.05,1.1916666666666667,7.615815702274378,2052.0499999999997,2029.05,1,1,0,1,1,0,0,0,0,0,0
0.012272397,Low,2,47,0,1,19.3,890.5,0.40208333333333335,6.792905437303195,907.1,0,0,1,0,0,0,0,0,0,1,1,0
0.744332,High,0,33,0,1,100,3320.6,2.9411764705882355,8.108201873531515,3300,0,0,0,1,2,0,1,1,0,0,0,0
0.004854519,Low,2,67,0,1,20.5,1430.95,0.3014705882352941,7.266792430709889,1373.5,0,0,1,0,0,0,0,0,0,0,0,1
0.00738504,Low,2,72,0,1,19.4,1496.45,0.2657534246575342,7.311518940450544,1396.8,0,0,1,0,0,0,0,0,0,1,0,0
0.09787405,Low,1,50,0,1,54.9,2614.1,1.076470588235294,7.869057617,2745,0,0,1,0,1,0,0,0,0,1,1,1
0.07408069,Low,2,49,0,1,49.8,2398.4,0.996,7.782973985080828,2440.2,0,0,0,0,1,0,0,0,1,1,0,1
0.85082775,High,0,4,0,0,74.35,265.35,14.87,5.584811233363008,297.4,0,0,0,1,2,0,0,0,0,0,0,1
0.10308141,Low,0,61,0,1,94.15,5731.85,1.5185483870967742,8.653968068254212,5743.150000000001,5731.85,1,1,0,2,1,0,1,0,1,0,1
0.06976877,Low,1,7,0,0,20.65,150,2.58125,5.017279836814924,144.54999999999998,0,0,0,0,0,0,0,0,0,1,1,1
0.67393553,High,0,14,1,0,90.45,1266.1,6.03,7.144486103804862,1266.3,0,0,1,0,2,0,1,1,1,0,0,1
0.5409642,Medium,0,26,0,1,73.05,1959.5,2.7055555555555553,7.580954821732386,1899.3,1959.5,1,0,1,1,1,1,1,0,1,0,0
0.743879,High,0,35,0,1,70.55,2419,1.9597222222222221,7.791522819150732,2469.25,0,0,0,0,2,0,0,0,1,0,0,0
0.638668,Medium,1,54,0,1,99.1,5437.1,1.8018181818181818,8.601185014136982,5351.4,5437.1,1,0,1,2,1,1,1,1,1,0,0
0.9350753,High,0,8,0,0,95.65,778.1,10.627777777777778,6.6581394073368125,765.2,0,0,1,0,2,0,1,1,0,0,0,0
0.9160491,High,0,1,0,0,71.65,71.65,35.825,4.285653390016292,71.65,0,0,0,1,2,0,0,0,0,0,1,1
0.21924527,Low,1,67,0,1,100.25,6689,1.474264705882353,8.808369153122275,6716.75,6689,1,1,1,2,1,0,1,0,1,1,0
0.027630797,Low,2,24,1,0,19.75,498.1,0.79,6.2128064764755635,474,0,0,0,0,0,0,0,0,0,0,1,0
0.020244218,Low,1,64,0,1,24.9,1595.5,0.38307692307692304,7.375569012154837,1593.6,0,0,0,0,0,0,0,0,0,1,1,0
0.6855052,High,0,34,0,1,79.6,2718.3,2.274285714285714,7.908129773227916,2706.3999999999996,0,0,0,1,2,0,0,0,1,1,1,0
0.15241656,Low,1,8,0,0,19.9,153.95,2.211111111111111,5.043102484233757,159.2,0,0,1,0,0,0,0,0,0,1,1,1
0.41288185,Medium,0,6,0,0,20.2,123.65,2.8857142857142857,4.825509809969567,121.19999999999999,0,0,0,0,0,0,0,0,0,0,0,0
0.8990434,High,0,13,1,0,99,1301.7,7.071428571428571,7.172194312703518,1287,1301.7,1,0,1,2,1,1,1,0,0,0,1
0.00802607,Low,2,62,0,1,24.25,1424.6,0.38492063492063494,7.262348056716545,1503.5,0,0,1,1,0,0,0,0,0,1,1,1
0.83661515,High,0,34,0,1,100.05,3480,2.8585714285714285,8.155074888,3401.7,0,0,0,1,2,0,1,1,0,1,0,1
0.95264405,High,0,9,0,0,99.3,918.75,9.93,6.824101893984884,893.6999999999999,0,0,1,1,2,0,1,1,0,0,0,1
0.025347913,Low,1,22,1,0,20.3,467.15,0.8826086956521739,6.1487887573848985,446.6,0,0,1,0,0,0,0,0,0,0,0,1
0.3949567,Medium,0,40,0,1,55.25,2139.2,1.3475609756097562,7.668654561592901,2210,2139.2,1,0,1,1,0,0,0,0,0,1,1
0.21972835,Low,0,35,0,1,100.5,3653.35,2.7916666666666665,8.203673517791433,3517.5,3653.35,1,1,1,2,1,1,0,1,1,0,0
0.44487748,Medium,0,7,0,0,23.5,173,2.9375,5.159055299214529,164.5,0,0,0,0,0,0,0,0,0,0,0,1
